Guid,AccountId,ParentId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
96e3ab3d-1066-4d97-9124-8ba745daa766,92444054-9753-4d25-b3b6-109e2dcf6d61,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
97385ab0-c133-48ce-a5ff-9d7f74d810df,32c824fb-58b1-404e-908d-76054916c51d,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9761ac71-f52d-4a6e-9023-25d1e2a5b6e1,4545c68e-3d88-470d-9a03-9f7bf0ad5c0f,#N/A,#N/A,#N/A,#N/A,Question,On Hold,Complex functionality,How to dynamically select templates?,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
9761ba2e-5390-4daa-8ddf-4cb7e739c9e2,7b753d85-d05d-418b-aab1-fe8aea56ee08,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
97699b5e-14ce-43df-85b9-bbac3c94cbd5,32c824fb-58b1-404e-908d-76054916c51d,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
976f72ee-1f5d-44c8-9031-55f395dde881,ab4e8292-442a-4dd4-a222-67bd8fa349c9,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9799c8c0-b9a4-47a2-9e50-5363a6328076,d523027d-c972-4a29-994a-8e1524d7ffe1,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
97a851a9-05ea-4baa-8c01-053272d04b8d,e86c4296-8214-4c15-9aa2-baecac9669e4,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
97b27e7c-ea9f-465e-adb6-0c32760f1f2c,6556636d-224a-4ac4-a076-29ab763bbff2,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
97c464a9-1919-4904-8a3c-8b83c0f4f549,17845881-96a4-4e4c-8c1a-80c44452cb10,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
97fab3fe-e1b7-4d97-9239-549191e3a299,6586f94b-fa2e-4888-884b-c4d3db55406f,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
98024ae4-fc7b-4f34-80f1-401a73c176b6,5844e2a6-04fd-463a-bee7-b81405e6d386,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
984f6e66-6f90-4f6a-9801-b74bfb530caa,b89eb107-a954-4113-b8e1-58fccc43dd02,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Labels not showing the contact's name,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
9861eed8-ac8b-41a9-844c-21542054f894,a8f9b0a9-836d-4553-87d2-4f29b1d3720e,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
986ad70a-944b-427d-8c0e-7b67fdbcda6b,0bd2e3f8-3ad1-4df2-9352-55b470d35679,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
988c1f4f-9141-48a1-938c-888e4b719409,ea1c847b-9c0e-4c67-8373-26f5209bb7e7,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
98b81858-ac7d-4e55-8cba-ad83a470aaa1,64e3c4ac-18bb-4e14-a130-fc6e7728213c,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
98b87602-999d-4c11-ac9a-171446aff8d8,96a0aa19-fea9-4aa1-a3f2-ac32b83d8c7b,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9902957c-e539-4f8f-a29d-ebebb63df8d0,ac60ca15-fa06-456a-a164-ed9712079a23,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
99281668-c836-449b-b4d3-98a3885ede5c,ac60ca15-fa06-456a-a164-ed9712079a23,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
992c7896-bb50-47af-9292-d4c59fe51ac3,fc598c8d-cd75-47e7-a0f9-c29f57ca2fea,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9945139d-431e-4d1f-928c-b10e97df0db7,6535c813-0337-4283-bf83-a393eb8409a6,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Administrative override feature not working,Medium,The administrative override feature is assigning controls to a non-admin.,#N/A,false,#N/A,#N/A,#N/A
997bf36d-53d2-469d-b68b-8273b30449b5,d5aa3dd6-84e2-4fdf-beab-905321e73f91,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
99cb2d5a-0f59-41d6-88a3-c2363e688c07,7d7c51a4-4b22-47b3-8fcc-4d5463c44796,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
99cb6ab5-37e1-4bce-afee-e1e2b7454e1f,e4f2ba62-68e3-4434-9d79-4dbc913e92b5,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
99eb5c43-6d61-4b93-8c0a-d5ba944b0173,84974be0-d28e-4c7b-a17c-354ddaa1ae5b,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9a01de2c-a0ab-412e-a76b-a7e932dbd0d7,e4f2ba62-68e3-4434-9d79-4dbc913e92b5,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9a14d8e4-2a7a-4bdf-9911-f9b49b4b20e4,be032b98-a2ef-4adb-a152-23f28fbe87e0,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9a463d1a-72a2-4c3f-9eb8-c5258626c892,d02238f2-758e-4f56-96d6-fba70b412753,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9a6f718f-9ce4-4aee-9ce0-58fa8437043c,625de6e5-12f2-47ff-ac13-3aa04fa579d6,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9a7c6c9e-2319-42f8-bda7-251c8301acd5,b84b871d-bb59-4b10-92c8-7f57ae792154,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9a9b2fc6-5a1d-4d5b-a296-b3ec8c67b775,caecaebe-1058-4c8b-b4fb-080bbd06487a,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
9acfcaa5-5942-4e83-b645-6a06ee0cf962,9aadfe83-ecb6-47a6-af5b-4f9204c58513,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9b271520-cd39-4041-a5aa-a580ae5e1d8c,e78020ba-c230-4966-9e77-be7a98e0dcdd,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9b4073ca-e225-4818-9a9d-d0e3e3aaeef7,d02238f2-758e-4f56-96d6-fba70b412753,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9b47bf58-8f43-4382-ba2d-fe80478ac604,5a6a5d13-cbfd-4d25-a441-bc737c0e0060,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9c5de342-bdea-4f44-9711-32559f3042d7,014639ff-8caf-44af-86e5-1db542bc9165,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9cb34641-288f-4d28-9667-dd3eb4fed1a5,1adb30f1-f22c-4a7b-9aee-9da3963a0f9c,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9cc44deb-20b0-436b-a118-10557534360c,0991754c-0303-40b2-b8af-4b660ab748b2,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9cd5eb1a-f85f-4293-9767-703ff57805f4,f1c32ce4-3ccf-4dab-becc-f218e8d2b99d,#N/A,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9d0f1fca-13da-4bef-905f-fe618961da05,511c2c9e-1f19-49b0-a2d3-317ae710028d,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9d103902-f9f4-4b3a-86a0-33794ccee1ec,1852b9a6-11d0-4a30-9cfc-0b5a9a872b78,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
9d532994-745a-4cc0-90f5-dd5da18ef18a,73c86d35-b1f1-4a47-86e6-2e8859fdd52e,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9d829820-6106-4165-ac0b-2bceae422232,5b7a31f9-3273-45e4-9ac2-d11cbfce5133,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9dbc3e84-7dab-4305-968a-a03db1f91b39,146a584a-1da2-436c-955f-b268acc83adf,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9dc5a9bc-a6de-4079-96d7-507873574be5,b84b871d-bb59-4b10-92c8-7f57ae792154,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9de3f644-c919-4424-8118-8741dae95c2c,5a6a5d13-cbfd-4d25-a441-bc737c0e0060,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
9e1602ea-8a15-4c40-92ac-2e790e435441,460ebf45-bb49-4a1e-86c0-e1102ba24754,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9e195ede-0326-4555-88f0-8d217b02788e,fc598c8d-cd75-47e7-a0f9-c29f57ca2fea,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
9ee3f83d-3518-4300-bbef-0e67bf7da665,bfced549-a21e-4014-a983-69b9451da88b,#N/A,#N/A,#N/A,#N/A,Problem,Approved,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
9efea479-8791-4943-888b-9cf7301f8332,96a0aa19-fea9-4aa1-a3f2-ac32b83d8c7b,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9f36ab99-40f4-488b-b638-bc449c047f63,15fe1692-b6b4-495a-9fe7-f159e612693c,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
9f436746-a2da-4cce-bdfe-0e32d213d1dc,53a092ee-99a1-4974-8f7d-f128b35dc903,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,Existing problem,Additional 5 licenses,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
9f6b21e9-c0ed-4bb1-8f15-d1025eb15047,b13d5aeb-d27a-4177-9f8c-e5631311a855,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9fab06be-53a8-4247-8d45-6005736f554b,f1c32ce4-3ccf-4dab-becc-f218e8d2b99d,#N/A,#N/A,#N/A,#N/A,Question,Closed,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
a007faec-affa-44a0-a446-fef3b8679a3c,7f66b59f-9abc-49fd-acf9-651d75fd9409,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
a01cb7f8-0275-48e8-923c-e1200884cc9b,248a4307-6b1b-40bf-b753-3db497ba68f6,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
a03621d7-ffef-4f22-a7cb-e36e4d1e742e,ac60ca15-fa06-456a-a164-ed9712079a23,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
a042019a-a1b3-4fee-963f-2e6362d00fb3,c69af6ed-ab9a-4b6b-b3cb-acc6bc5edb19,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
a067b51a-11ae-4854-800e-3e911eea430f,7b753d85-d05d-418b-aab1-fe8aea56ee08,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
a081f26f-09cf-44c6-878d-f1a0292d4f29,a8f9b0a9-836d-4553-87d2-4f29b1d3720e,#N/A,#N/A,#N/A,#N/A,Feature Request,New,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a0d3c278-cc04-4044-8129-57f63b2c5bab,e1c6c174-8119-42a8-9920-c6d51afc96c8,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Enquiry about running reports on  reports,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
a1197757-c0b8-418f-9025-750670ec4b0a,dd63488f-75d9-470e-81f4-38f0984357b2,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a134fcc2-3ac5-4dd1-b470-95c0697d3cee,6556636d-224a-4ac4-a076-29ab763bbff2,#N/A,#N/A,#N/A,#N/A,Problem,Approved,User didn't attend training,Some fields not populating in Excel template,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
a15b4ba7-35a6-4b5b-bc66-bbdeccf5a71d,4062dbac-734a-4e1b-a2f0-2cdca4ff654d,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,User didn't attend training,Getting a template error when merging,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
a16ee34c-2e84-4208-b67a-5726ad5746d3,bfced549-a21e-4014-a983-69b9451da88b,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a1864526-894b-4791-85bc-2c13f2e3001b,460ebf45-bb49-4a1e-86c0-e1102ba24754,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a19470ba-1399-4885-afd2-e63cc603ee70,ea1c847b-9c0e-4c67-8373-26f5209bb7e7,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
a19a04f8-753b-42d9-aaf3-1ed9f2380445,6586f94b-fa2e-4888-884b-c4d3db55406f,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
a257e31a-0ad0-477a-9edb-9c6e4b944f61,f1c32ce4-3ccf-4dab-becc-f218e8d2b99d,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
a270ee34-4722-4357-8236-f44b75e96dc4,65c6b784-643c-4194-a9f5-046bb1063d2b,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a27717ee-ec6f-4255-a892-f80b9872d858,0256788a-f0ca-4172-b29d-6e29d4b14857,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
a28b0b0e-4ab1-4888-b67d-e285c47c5868,9410b13b-3544-4b02-9ecc-e19433d09762,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
a298347a-746b-407d-a284-01c87fa5ba51,b79df24b-9ddc-446a-a44e-d271951b6cfc,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
a29b518f-52b9-4b4e-85f2-d1637a0c2512,adeb040f-63d8-4680-9ec7-cdb4472302a6,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Analytics aren't updating,Medium,Our analytics reports are still showing data from last year.,#N/A,false,#N/A,#N/A,#N/A
a33ce9a5-bb95-48b8-8e27-9d77de7a21f5,adeb040f-63d8-4680-9ec7-cdb4472302a6,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a36e474a-b2d5-4884-8c5f-2ccc70c29083,460ebf45-bb49-4a1e-86c0-e1102ba24754,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
a397cc58-4cac-4e4e-9fa4-aa6305ee6334,61854c14-7a47-4b13-aadf-6cfcfc93a62d,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
a3983777-b35e-4ad7-bb5f-119e7057f221,53a092ee-99a1-4974-8f7d-f128b35dc903,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
